"No.","Time","Source","Destination","Protocol","Length","Info"
"2435","78.644073","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=630785 Ack=1 Win=2048 Len=1024"
"2437","78.645212","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=631809 Ack=1 Win=2048 Len=1024"
"2438","78.646270","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=632833 Ack=1 Win=2048 Len=1024"
"2440","78.647407","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=633857 Ack=1 Win=2048 Len=1024"
"2441","78.648457","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=634881 Ack=1 Win=2048 Len=1024"
"2443","78.649628","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=635905 Ack=1 Win=2048 Len=1024"
"2444","78.650674","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=636929 Ack=1 Win=2048 Len=1024"
"2446","78.651800","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=637953 Ack=1 Win=2048 Len=1024"
"2447","78.652854","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=638977 Ack=1 Win=2048 Len=1024"
"2449","78.654021","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=640001 Ack=1 Win=2048 Len=1024"
"2450","78.655095","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=641025 Ack=1 Win=2048 Len=1024"
"2452","78.656229","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=642049 Ack=1 Win=2048 Len=1024"
"2453","78.657277","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=643073 Ack=1 Win=2048 Len=1024"
"2455","78.658430","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=644097 Ack=1 Win=2048 Len=1024"
"2456","78.659481","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=645121 Ack=1 Win=2048 Len=1024"
"2458","78.660626","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=646145 Ack=1 Win=2048 Len=1024"
"2459","78.661688","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=647169 Ack=1 Win=2048 Len=1024"
"2461","78.662816","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=648193 Ack=1 Win=2048 Len=1024"
"2462","78.663859","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=649217 Ack=1 Win=2048 Len=1024"
"2464","78.665009","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=650241 Ack=1 Win=2048 Len=1024"
"2465","78.666051","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=651265 Ack=1 Win=2048 Len=1024"
"2467","78.667204","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=652289 Ack=1 Win=2048 Len=1024"
"2468","78.668257","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=653313 Ack=1 Win=2048 Len=1024"
"2470","78.669401","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=654337 Ack=1 Win=2048 Len=1024"
"2573","83.669582","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=657409 Ack=1 Win=2048 Len=1024"
"2575","83.670787","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=658433 Ack=1 Win=2048 Len=1024"
"2576","83.671841","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=659457 Ack=1 Win=2048 Len=1024"
"2578","83.673060","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=660481 Ack=1 Win=2048 Len=1024"
"2579","83.674145","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=661505 Ack=1 Win=2048 Len=1024"
"2581","83.675328","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=662529 Ack=1 Win=2048 Len=1024"
"2582","83.676382","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=663553 Ack=1 Win=2048 Len=1024"
"2584","83.677510","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=664577 Ack=1 Win=2048 Len=1024"
"2585","83.678563","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=665601 Ack=1 Win=2048 Len=1024"
"2587","83.679716","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=666625 Ack=1 Win=2048 Len=1024"
"2588","83.680776","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=667649 Ack=1 Win=2048 Len=1024"
"2590","83.681933","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=668673 Ack=1 Win=2048 Len=1024"
"2591","83.682996","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=669697 Ack=1 Win=2048 Len=1024"
"2593","83.684142","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=670721 Ack=1 Win=2048 Len=1024"
"2594","83.685176","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=671745 Ack=1 Win=2048 Len=1024"
"2596","83.686346","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=672769 Ack=1 Win=2048 Len=1024"
"2597","83.687387","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=673793 Ack=1 Win=2048 Len=1024"
"2599","83.688531","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=674817 Ack=1 Win=2048 Len=1024"
"2600","83.689591","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=675841 Ack=1 Win=2048 Len=1024"
"2602","83.690733","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=676865 Ack=1 Win=2048 Len=1024"
"2603","83.691787","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=677889 Ack=1 Win=2048 Len=1024"
"2605","83.692947","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=678913 Ack=1 Win=2048 Len=1024"
"2606","83.693988","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=679937 Ack=1 Win=2048 Len=1024"
"2608","83.695147","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=680961 Ack=1 Win=2048 Len=1024"
"2609","83.696202","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=681985 Ack=1 Win=2048 Len=1024"
"2611","83.697332","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=683009 Ack=1 Win=2048 Len=1024"
"2612","83.698392","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=684033 Ack=1 Win=2048 Len=1024"
"2614","83.699534","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=685057 Ack=1 Win=2048 Len=1024"
"2615","83.700582","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=686081 Ack=1 Win=2048 Len=1024"
"2617","83.701744","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=687105 Ack=1 Win=2048 Len=1024"
"2618","83.702818","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=688129 Ack=1 Win=2048 Len=1024"
"2620","83.703967","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=689153 Ack=1 Win=2048 Len=1024"
"2621","83.705016","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=690177 Ack=1 Win=2048 Len=1024"
"2623","83.706150","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=691201 Ack=1 Win=2048 Len=1024"
"2624","83.707222","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=692225 Ack=1 Win=2048 Len=1024"
"2626","83.708334","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=693249 Ack=1 Win=2048 Len=1024"
"2627","83.709403","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=694273 Ack=1 Win=2048 Len=1024"
"2629","83.710547","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=695297 Ack=1 Win=2048 Len=1024"
"2630","83.711606","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=696321 Ack=1 Win=2048 Len=1024"
"2632","83.712745","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=697345 Ack=1 Win=2048 Len=1024"
"2633","83.713806","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=698369 Ack=1 Win=2048 Len=1024"
"2635","83.714949","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=699393 Ack=1 Win=2048 Len=1024"
"2636","83.716004","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=700417 Ack=1 Win=2048 Len=1024"
"2638","83.717176","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=701441 Ack=1 Win=2048 Len=1024"
"2639","83.718224","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=702465 Ack=1 Win=2048 Len=1024"
"2641","83.719374","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=703489 Ack=1 Win=2048 Len=1024"
"2642","83.720415","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=704513 Ack=1 Win=2048 Len=1024"
"2644","83.721552","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=705537 Ack=1 Win=2048 Len=1024"
"2645","83.722610","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=706561 Ack=1 Win=2048 Len=1024"
"2647","83.723756","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=707585 Ack=1 Win=2048 Len=1024"
"2648","83.724812","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=708609 Ack=1 Win=2048 Len=1024"
"2650","83.725953","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=709633 Ack=1 Win=2048 Len=1024"
"2651","83.727020","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=710657 Ack=1 Win=2048 Len=1024"
"2653","83.728180","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=711681 Ack=1 Win=2048 Len=1024"
"2654","83.729223","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=712705 Ack=1 Win=2048 Len=1024"
"2656","83.730381","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=713729 Ack=1 Win=2048 Len=1024"
"2657","83.731431","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=714753 Ack=1 Win=2048 Len=1024"
"2659","83.732578","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=715777 Ack=1 Win=2048 Len=1024"
"2660","83.733622","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=716801 Ack=1 Win=2048 Len=1024"
"2662","83.734772","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=717825 Ack=1 Win=2048 Len=1024"
"2663","83.735820","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=718849 Ack=1 Win=2048 Len=1024"
"2665","83.736979","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=719873 Ack=1 Win=2048 Len=1024"
"2766","88.773571","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=722945 Ack=1 Win=2048 Len=1024"
"2767","88.774606","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=723969 Ack=1 Win=2048 Len=1024"
"2769","88.775763","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=724993 Ack=1 Win=2048 Len=1024"
"2770","88.776842","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=726017 Ack=1 Win=2048 Len=1024"
"2772","88.777972","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=727041 Ack=1 Win=2048 Len=1024"
"2773","88.779024","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=728065 Ack=1 Win=2048 Len=1024"
"2775","88.780172","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=729089 Ack=1 Win=2048 Len=1024"
"2776","88.781226","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=730113 Ack=1 Win=2048 Len=1024"
"2778","88.782373","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=731137 Ack=1 Win=2048 Len=1024"
"2779","88.783432","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=732161 Ack=1 Win=2048 Len=1024"
"2781","88.784573","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=733185 Ack=1 Win=2048 Len=1024"
"2782","88.785617","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=734209 Ack=1 Win=2048 Len=1024"
"2784","88.786786","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=735233 Ack=1 Win=2048 Len=1024"
"2785","88.787819","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=736257 Ack=1 Win=2048 Len=1024"
"2787","88.789020","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=737281 Ack=1 Win=2048 Len=1024"
"2788","88.790048","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=738305 Ack=1 Win=2048 Len=1024"
"2790","88.791197","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=739329 Ack=1 Win=2048 Len=1024"
"2791","88.792246","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=740353 Ack=1 Win=2048 Len=1024"
"2793","88.793382","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=741377 Ack=1 Win=2048 Len=1024"
"2794","88.794435","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=742401 Ack=1 Win=2048 Len=1024"
"2796","88.795602","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=743425 Ack=1 Win=2048 Len=1024"
"2797","88.796664","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=744449 Ack=1 Win=2048 Len=1024"
"2799","88.797809","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=745473 Ack=1 Win=2048 Len=1024"
"2800","88.798859","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=746497 Ack=1 Win=2048 Len=1024"
"2802","88.799977","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=747521 Ack=1 Win=2048 Len=1024"
"2803","88.801056","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=748545 Ack=1 Win=2048 Len=1024"
"2805","88.802215","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=749569 Ack=1 Win=2048 Len=1024"
"2806","88.803252","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=750593 Ack=1 Win=2048 Len=1024"
"2808","88.804393","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=751617 Ack=1 Win=2048 Len=1024"
"2809","88.805488","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=752641 Ack=1 Win=2048 Len=1024"
"2811","88.806596","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=753665 Ack=1 Win=2048 Len=1024"
"2812","88.807659","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=754689 Ack=1 Win=2048 Len=1024"
"2814","88.808791","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=755713 Ack=1 Win=2048 Len=1024"
"2815","88.809847","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=756737 Ack=1 Win=2048 Len=1024"
"2817","88.810997","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=757761 Ack=1 Win=2048 Len=1024"
"2818","88.812050","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=758785 Ack=1 Win=2048 Len=1024"
"2820","88.813197","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=759809 Ack=1 Win=2048 Len=1024"
"2821","88.814271","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=760833 Ack=1 Win=2048 Len=1024"
"2823","88.815447","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=761857 Ack=1 Win=2048 Len=1024"
"2824","88.816469","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=762881 Ack=1 Win=2048 Len=1024"
"2826","88.817617","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=763905 Ack=1 Win=2048 Len=1024"
"2827","88.818670","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=764929 Ack=1 Win=2048 Len=1024"
"2829","88.819815","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=765953 Ack=1 Win=2048 Len=1024"
"2830","88.820865","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=766977 Ack=1 Win=2048 Len=1024"
"2832","88.822009","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=768001 Ack=1 Win=2048 Len=1024"
"2833","88.823052","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=769025 Ack=1 Win=2048 Len=1024"
"2835","88.824194","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=770049 Ack=1 Win=2048 Len=1024"
"2836","88.825258","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=771073 Ack=1 Win=2048 Len=1024"
"2838","88.826423","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=772097 Ack=1 Win=2048 Len=1024"
"2839","88.827459","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=773121 Ack=1 Win=2048 Len=1024"
"2841","88.828604","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=774145 Ack=1 Win=2048 Len=1024"
"2842","88.829675","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=775169 Ack=1 Win=2048 Len=1024"
"2844","88.830808","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=776193 Ack=1 Win=2048 Len=1024"
"2845","88.831862","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=777217 Ack=1 Win=2048 Len=1024"
"2847","88.833009","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=778241 Ack=1 Win=2048 Len=1024"
"2848","88.834071","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=779265 Ack=1 Win=2048 Len=1024"
"2850","88.835200","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=780289 Ack=1 Win=2048 Len=1024"
"2851","88.836297","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=781313 Ack=1 Win=2048 Len=1024"
"2853","88.837420","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=782337 Ack=1 Win=2048 Len=1024"
"2854","88.838482","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=783361 Ack=1 Win=2048 Len=1024"
"2856","88.839628","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=784385 Ack=1 Win=2048 Len=1024"
"2857","88.840688","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=785409 Ack=1 Win=2048 Len=1024"
"2859","88.841829","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=786433 Ack=1 Win=2048 Len=1024"
"2959","93.890663","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=789505 Ack=1 Win=2048 Len=1024"
"2960","93.891739","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=790529 Ack=1 Win=2048 Len=1024"
"2962","93.892970","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=791553 Ack=1 Win=2048 Len=1024"
"2963","93.894020","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=792577 Ack=1 Win=2048 Len=1024"
"2965","93.895210","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=793601 Ack=1 Win=2048 Len=1024"
"2966","93.896246","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=794625 Ack=1 Win=2048 Len=1024"
"2968","93.897392","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=795649 Ack=1 Win=2048 Len=1024"
"2969","93.898467","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=796673 Ack=1 Win=2048 Len=1024"
"2971","93.899606","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=797697 Ack=1 Win=2048 Len=1024"
"2972","93.900677","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=798721 Ack=1 Win=2048 Len=1024"
"2974","93.901826","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=799745 Ack=1 Win=2048 Len=1024"
"2975","93.902867","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=800769 Ack=1 Win=2048 Len=1024"
"2977","93.904025","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=801793 Ack=1 Win=2048 Len=1024"
"2978","93.905080","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=802817 Ack=1 Win=2048 Len=1024"
"2980","93.906218","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=803841 Ack=1 Win=2048 Len=1024"
"2981","93.907262","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=804865 Ack=1 Win=2048 Len=1024"
"2983","93.908410","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=805889 Ack=1 Win=2048 Len=1024"
"2984","93.909465","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=806913 Ack=1 Win=2048 Len=1024"
"2986","93.910607","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=807937 Ack=1 Win=2048 Len=1024"
"2987","93.911672","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=808961 Ack=1 Win=2048 Len=1024"
